seq,title,startDate,endDate,place,realmName,area,thumbnail,gpsX,gpsY
224263,10월 토요일은 삼각산청이좋아 &lt;우리동네 브라스&gt;,2022-10-15,2022-10-15,삼각산시민청,음악,서울,http://www.culture.go.kr/upload/rdf/22/09/show_2022092311195962974.jpg,127.0130892,37.65614946
224278,Let’s DMZ &lt;DMZ 콘서트&gt;,2022-09-24,2022-10-02,파주임진각 평화누리공원,음악,경기,http://www.culture.go.kr/upload/rdf/22/09/show_2022092314232707489.jpg,126.7418805,37.89035216
224331,진민욱 초대전  &lt;어제 걸은 길 The road that I walked yesterday&gt;,2022-10-06,2022-12-16,한원미술관,미술,서울,http://www.culture.go.kr/upload/rdf/22/09/show_2022092314545933138.jpg,127.0154302,37.48175473
224348,작업의 정석,2021-06-18,2022-10-31,대학로 올래홀,연극,서울,http://www.culture.go.kr/upload/rdf/22/09/show_2022092315552209929.jpg,127.0035436,37.58159338
224461,"2022&#39; Gallery Jireh - 중견작가 그룹전 | &#39; 美에, 멋을 더하다 &#39;",2022-09-17,2022-10-23,갤러리 이레,미술,경기,http://www.culture.go.kr/upload/rdf/22/09/show_2022092513431740707.jpg,126.6989743,37.78740669
224470,"피아니스트 박혜진, 2022 세실콘서트",2022-10-19,2022-10-19,세실아트홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/09/show_202209252323150218.jpg,127.0318354,37.52813295
224471,"첼리스트 문지형, 2022 세실콘서트",2022-11-23,2022-11-23,세실아트홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/09/show_2022092523401998128.jpg,127.0318354,37.52813295
224481,[아트센터 화이트블럭] 새로운 사물의 발견 Neue Deutsche Dinge,2022-09-30,2022-11-27,아트센터 화이트블럭,미술,경기,http://www.culture.go.kr/upload/rdf/22/09/show_202209252355612199.jpg,126.6993997,37.78888535
224506,"햄릿, 쓸모 있는 인간",2022-10-08,2022-10-15,CKL스테이지,연극,서울,http://www.culture.go.kr/upload/rdf/22/09/show_2022092610412239528.jpg,126.9813288,37.5685816
224511,"영화관에서 즐기는오페라 동화 애니메이션, 로시니 세비야의 이발사",2022-10-01,2022-10-01,메가박스 해운대(장산),기타,부산,http://www.culture.go.kr/upload/rdf/22/09/show_202209261102538420.jpg,129.1769177,35.17026455
224522,The Class+ 기타리스트 데이비드 러셀,2022-10-20,2022-10-20,신영체임버홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/09/show_2022092611312515280.jpg,126.9288747,37.52129524
224530,피아니스트 김진석 베토벤 시리즈 5,2022-11-20,2022-11-20,예술의전당 IBK챔버홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/09/show_2022092616462242228.jpg,127.0122499,37.47913542
224863,JADEJANG(옥장)의 탄생과 생명이야기,2022-09-28,2022-10-03,KCDF갤러리,미술,서울,http://www.culture.go.kr/upload/rdf/22/09/show_2022092811322621917.jpg,126.9841178,37.57400374
224864,치우침 없이,2022-09-28,2022-10-03,KCDF갤러리,미술,서울,http://www.culture.go.kr/upload/rdf/22/09/show_2022092811335674988.jpg,126.9841178,37.57400374
224865,"포근한 선, 누비",2022-09-28,2022-10-03,KCDF갤러리,미술,서울,http://www.culture.go.kr/upload/rdf/22/09/show_202209281141101862.jpg,126.9841178,37.57400374
224866,Everyday New Art Fair!,2022-10-01,2022-12-31,아트뮤제갤러리 롯데백화점 일산점,미술,경기,http://www.culture.go.kr/upload/rdf/22/09/show_2022092814475518180.jpg,126.7721166,37.66047102
224941,박노해 사진전 &lt;아이들은 놀라워라&gt;,2022-09-30,2023-10-01,라 카페 갤러리,미술,서울,http://www.culture.go.kr/upload/rdf/22/09/show_2022092816442716747.jpg,126.9730222,37.57929282
224942,이현진 피아노 독주회,2022-11-27,2022-11-27,예술의전당 인춘아트홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/09/show_202209281744188442.jpg,127.0142116,37.48023894
224943,오마주 투 쇼팽,2022-12-11,2022-12-11,예술의전당 콘서트홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/09/show_2022092817453699030.jpg,127.011905,37.4790003
225043,인천 개항장 공예 박람회,2022-10-05,2022-10-13,인천광역시교육청평생학습관,미술,인천,http://www.culture.go.kr/upload/rdf/22/09/show_20220929936182995.jpg,126.6720856,37.39830259
225044,신진(청년)작가 날개달다 2022展,2022-10-19,2022-10-27,인천광역시교육청평생학습관,미술,인천,http://www.culture.go.kr/upload/rdf/22/09/show_202209299373602569.jpg,126.6720856,37.39830259
225045,글씨다움展,2022-10-19,2022-10-27,인천광역시교육청평생학습관,미술,인천,http://www.culture.go.kr/upload/rdf/22/09/show_20220929939546278.jpg,126.6720856,37.39830259
225061,GROUND :: Recollection Tools :: 식도구 재해석Ⅱ,2022-10-05,2022-10-13,인천광역시교육청평생학습관,미술,인천,http://www.culture.go.kr/upload/rdf/22/09/show_202209299341135701.jpg,126.6720856,37.39830259
225062,과학축제 우주시민 페스티벌,2022-10-14,2022-10-15,인천 문학시어터,음악,인천,http://www.culture.go.kr/upload/rdf/22/09/show_2022092910412946997.jpg,126.6864606,37.43654516
225141,피아노케 첫번째 콘서트 &lt;로미오와 줄리엣&gt;,2022-10-22,2022-10-22,대전 아트브릿지,음악,대전,http://www.culture.go.kr/upload/rdf/22/09/show_2022092915292958478.jpg,127.3825617,36.36592383
225142,2022 빛고을융복합렉처콘서트 7회차 &#39;자연을 메타포한 예술&#39;,2022-10-13,2022-10-13,빛고을 아트스페이스,음악,광주,http://www.culture.go.kr/upload/rdf/22/09/show_2022092915441760251.png,126.9078889,35.1478993
225180,이지원 바이올린 독주회,2022-11-19,2022-11-19,푸르지오 아트홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/09/show_202209301039987407.jpg,126.9973174,37.56613234
225261,이마리솔 바이올린 독주회,2022-10-22,2022-10-22,예술의전당 리사이틀홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/09/show_202209308551833050.jpg,127.0142116,37.48023894
225289,대전 지역 명소 야외 무료 공연 &#39;청아청아 내딸청아&#39; (10/22),2022-10-22,2022-10-22,대전예술의전당,연극,대전,http://www.culture.go.kr/upload/rdf/22/09/show_202209301281292397.jpg,127.3839108,36.3665377
225290,안티로망스,2022-10-01,2022-10-27,을지예술센터,미술,서울,http://www.culture.go.kr/upload/rdf/22/09/show_2022093013392065149.png,126.9965816,37.56773609
225301,대전 지역 명소 야외 무료 공연 &#39;청아청아 내딸청아&#39; (10/9),2022-10-09,2022-10-09,우암사적공원,연극,대전,http://www.culture.go.kr/upload/rdf/22/09/show_202209301223522303.jpg,,
225461,[예술의전당] 박준&정밀아의 소소살롱,2022-02-09,2022-10-29,예술의전당 리사이틀홀,기타,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022100110192065530.jpg,127.0142116,37.48023894
225462,이풀실내정원 기획전시 &lt;ORGANIC SPECTRUM&gt;,2022-07-05,2023-03-03,이풀실내정원,미술,경기,http://www.culture.go.kr/upload/rdf/22/10/show_202210011048815388.jpg,126.8892589,37.31066968
225501,문화가있는날 열린소극장 &#39;My Jazz Story&#39;,2022-10-26,2022-10-26,빛고을 아트스페이스,음악,광주,http://www.culture.go.kr/upload/rdf/22/10/show_2022100315321871980.png,126.9078889,35.1478993
225541,죽어야 사는 남자,2022-05-01,2022-10-31,업스테이지,연극,서울,http://www.culture.go.kr/upload/rdf/22/10/show_20221049103251196.jpg,127.0042794,37.58009771
225543,청년예술가 X 오케스트라 프로젝트 &lt;Colours Variations&gt;,2022-10-13,2022-10-14,성남아트리움 (구 성남시민회관),음악,경기,http://www.culture.go.kr/upload/rdf/22/10/show_202210041084669092.jpg,127.1390548,37.44498249
225544,바이올리니스트 조가현 X 피아니스트 김준희 듀오 리사이틀,2022-10-14,2022-10-14,예술의전당 IBK챔버홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/10/show_20221004161780905.jpg,127.0122499,37.47913542
225545,&lt;2022 경기도 문화의 날 [안양아트인 데이]  창작극 인터뷰&gt; - 안양,2022-10-26,2022-10-26,안양아트센터,연극,경기,http://www.culture.go.kr/upload/rdf/22/10/show_2022100416244937588.png,126.9313651,37.38458779
225547,&lt;부유한 극장&gt; 혜화동1번지 7기동인 2022 가을페스티벌,2022-10-21,2022-10-30,연극실험실 혜화동 1번지,연극,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022100417225774128.jpg,127.001353,37.58638221
225561,레인보우 키즈 클래식 콘서트 [주황],2022-10-15,2022-10-15,청년창조발전소 3층 문화예술공연장,기타,부산,http://www.culture.go.kr/upload/rdf/22/10/show_2022100417422143422.jpg,129.100505,35.13306592
225681,원진주 명창이 들려주는 김포 면면촌촌,2022-10-30,2022-10-30,김포아트홀,국악,경기,http://www.culture.go.kr/upload/rdf/22/10/show_2022100421263630183.png,126.7201453,37.618923
225711,오브젝;티브,2022-10-05,2022-10-10,KCDF갤러리,미술,서울,http://www.culture.go.kr/upload/rdf/22/10/show_202210051049181062.jpg,126.9841178,37.57400374
225712,Mon Petit Voyage | 프렌치 재즈 싱어송라이터 엄주빈 콘서트,2022-10-15,2022-10-15,PMF자양스테이션,음악,서울,http://www.culture.go.kr/upload/rdf/22/10/show_202210051512573975.jpg,127.0830263,37.53463131
225713,대전시립합창단 제158회 정기연주회 &#39;회상回想... 그리고 그리움&#39;,2022-10-27,2022-10-27,대전예술의전당,음악,대전,http://www.culture.go.kr/upload/rdf/22/10/show_2022100515443799325.jpg,127.3839108,36.3665377
225724,2022 서울시향 실내악 시리즈 VII: 슬라브,2022-11-26,2022-11-26,세종문화회관 체임버홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022100510384103599.jpg,126.9757755,37.57201338
225727,The mutants_박송하 개인전,2022-10-05,2022-10-10,KCDF갤러리,미술,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022100510505255792.jpg,126.9841178,37.57400374
225730,길몸삶터 : 일상에서 누리는 널리 이로운 디자인,2022-10-05,2022-10-30,문화역서울284,미술,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022100510561123750.jpg,126.971582,37.55589362
225731,우리 함께 걸어요,2022-10-07,2022-10-14,문화역서울284,미술,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022100510575325932.jpg,126.971582,37.55589362
225740,박찬호 바이올린 독주회,2022-10-23,2022-10-23,예술의전당 리사이틀홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022100511554886641.jpg,127.0142116,37.48023894
225783,아니무스 콰르텟 연주회,2022-10-29,2022-10-29,PMF자양스테이션,음악,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022100515155277598.jpg,127.0830263,37.53463131
225787,2022자양아티스트라운지 &lt;3 ROMANCES &gt;,2022-11-02,2022-11-09,PMF자양스테이션,음악,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022100515235887836.png,127.0830263,37.53463131
225809,The Class+ 디앙상블,2022-10-21,2022-10-21,신영체임버홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/10/show_202210051636574907.jpg,126.9288747,37.52129524
225821,2022 방방곡곡 문화공감 [크로키키 브라더스],2022-11-26,2022-11-26,평촌아트홀,기타,경기,http://www.culture.go.kr/upload/rdf/22/10/show_202210051742348403.jpg,126.9639763,37.37998717
225851,공허와의 만남(Picture a Vacuum),2022-10-14,2022-10-15,국립아시아문화전당 예술극장,무용,광주,http://www.culture.go.kr/upload/rdf/22/10/show_202210051944742684.jpg,126.9200096,35.14808818
225852,장한결 : 자화상,2022-10-10,2022-10-16,갤러리 지하,미술,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022100520304959506.png,126.9326749,37.55347218
225935,2022 전통창작음악집단 4인놀이 콘서트 “Born Von 本 : 근본으로부터 태어나다”,2022-11-12,2022-11-12,용인문화예술원(마루홀),국악,경기,http://www.culture.go.kr/upload/rdf/22/10/show_202210069533811434.jpg,127.1792113,37.24061109
225943,프랑수아 프레데리크 기의 베토벤 &#39;황제’,2022-11-17,2022-11-18,롯데콘서트홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/10/show_202210061605435745.jpg,127.1044461,37.5137471
225944,10월 토요일은 삼각산청이좋아 &lt;우리동네 브라스&gt;,2022-10-15,2022-10-15,삼각산시민청,음악,서울,http://www.culture.go.kr/upload/rdf/22/10/show_202210061683170192.jpg,127.0130892,37.65614946
225946,2022 크랙샷 할로윈 콘서트 &#39;DANNY&#39;S HALLOKITTY&#39;,2022-10-30,2022-10-30,웨스트브릿지,음악,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022100618334502230.jpeg,126.9261618,37.55363948
226019,칸타타 레볼루션: 군포,2022-10-12,2022-10-12,군포문화예술회관,음악,경기,http://www.culture.go.kr/upload/rdf/22/10/show_2022100615145262333.png,126.9271638,37.36681526
226184,캄머오페라 페스티벌,2022-10-10,2022-10-14,경상오페라센터,기타,경남,http://www.culture.go.kr/upload/rdf/22/10/show_202210079404309586.jpg,128.1417022,35.21568667
226295,DI．SSO．NANCE 디.소.나이스,2022-10-12,2022-10-12,과천시민회관 소극장,음악,경기,http://www.culture.go.kr/upload/rdf/22/10/show_202210071961246665.jpg,126.9892894,37.42807064
226361,세 여인의 바로크와 고전이야기,2022-10-22,2022-10-22,성남아트리움 (구 성남시민회관),음악,경기,http://www.culture.go.kr/upload/rdf/22/10/show_2022100814183463491.jpg,127.1390548,37.44498249
226362,공예로 떠나는 미국 여행,2022-10-11,2022-11-11,KCDF 아카이브 센터,미술,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022100817382470113.png,126.984115,37.57400825
226383,&lt;문화가 있는 날&gt; 10월 문화산책,2022-10-26,2022-10-26,비오케이아트센터,음악,세종,http://www.culture.go.kr/upload/rdf/22/10/show_2022100915132724766.png,127.30327,36.49235599
226401,"오, 찰나!",2022-10-29,2022-11-02,어반플루토,미술,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022100823165429093.png,126.8940028,37.53882284
226433,아트스페이스카고 개관 레퍼토리 두 번재 전시 &lt;섬의 일주 : 문명 박물관&gt;,2022-09-27,2022-10-21,아트스페이스카고,미술,인천,http://www.culture.go.kr/upload/rdf/22/10/show_20221010164364177.jpg,126.4888183,37.49274358
226466,2호선 세입자,2022-01-14,2022-10-31,바탕골소극장,연극,서울,http://www.culture.go.kr/upload/rdf/22/10/show_20221011917545167.jpg,127.0025813,37.5818601
226510,손미나의 인문학콘서트 with 조윤성,2022-11-12,2022-11-12,오류아트홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022101114324629643.jpg,126.8460268,37.49535748
226545,숙명여자대학교 성악과 오페라 정기공연 &lt;마술피리&gt;,2022-10-28,2022-10-29,구로아트밸리예술극장,기타,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022101116442303259.jpg,126.8888322,37.4966917
226546,바리톤 문경재 귀국 독창회,2022-11-06,2022-11-06,영산아트홀,음악,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022101116482983863.jpg,126.9249327,37.52948291
226601,[소마미술관] 뒤뷔페전,2022-10-01,2023-01-31,소마미술관 2관,미술,서울,http://www.culture.go.kr/upload/rdf/22/10/show_202210111821045273.jpg,127.1181845,37.51686487
226680,부천필하모닉오케스트라 특별기획연주회: 콘체르토 vs 콘체르토,2022-11-10,2022-11-10,부천시민회관 대공연장,음악,경기,http://www.culture.go.kr/upload/rdf/22/10/show_2022101213285965047.jpg,126.7705427,37.48847293
226695,서로재 이야기 II,2022-10-12,2022-10-17,KCDF갤러리,미술,서울,http://www.culture.go.kr/upload/rdf/22/10/show_202210121142832076.jpg,126.9841178,37.57400374
226696,[소마미술관] Into Drawing 46_김혜숙 전 : 《낱눈》,2022-10-14,2022-11-13,소마미술관 1관,미술,서울,http://www.culture.go.kr/upload/rdf/22/10/show_2022101212594433964.png,127.1155179,37.5203397
226701,2022 롯데장학재단과 함께하는 ‘제 7회 청춘열전 출사표’ 결선 경연 개최,2022-10-22,2022-10-22,고양아람누리 아람극장,국악,경기,http://www.culture.go.kr/upload/rdf/22/10/show_202210129574142612.jpg,126.7745896,37.66157496
226755,2022 SOMA 공공미술프로젝트,2022-10-17,2023-05-31,올림픽공원,미술,서울,http://www.culture.go.kr/upload/rdf/22/10/show_202210121411098427.jpg,127.1206201,37.52029099
226758,전쟁과 평화 : 임진왜란에서 조선통신사의 길로,2022-10-05,2022-12-20,국립해양박물관,미술,부산,http://www.culture.go.kr/upload/rdf/22/10/show_2022101214285456925.jpg,129.0802977,35.07862974
